,NAICS,Tax Type,Total Taxable,Units,Year,location_name,location_id,naicstyp
3,31,Sales,"$209,268",15,2018 Quarter 1,Sultan/span>,3117,2
4,32,Sales,"$83,613",28,2018 Quarter 1,Sultan/span>,3117,2
5,33,Sales,"$44,295",28,2018 Quarter 1,Sultan/span>,3117,2
6,42,Sales,"$1,040,017",275,2018 Quarter 1,Sultan/span>,3117,2
7,44,Sales,"$2,464,886",328,2018 Quarter 1,Sultan/span>,3117,2
8,45,Sales,"$1,352,413",399,2018 Quarter 1,Sultan/span>,3117,2
9,48,Sales,"$28,009",3,2018 Quarter 1,Sultan/span>,3117,2
10,49,Sales,D,D,2018 Quarter 1,Sultan/span>,3117,2
11,51,Sales,"$640,504",119,2018 Quarter 1,Sultan/span>,3117,2
12,52,Sales,"$65,441",24,2018 Quarter 1,Sultan/span>,3117,2
13,53,Sales,"$135,332",54,2018 Quarter 1,Sultan/span>,3117,2
14,54,Sales,"$153,940",88,2018 Quarter 1,Sultan/span>,3117,2
15,56,Sales,"$421,479",100,2018 Quarter 1,Sultan/span>,3117,2
16,61,Sales,"$2,991",10,2018 Quarter 1,Sultan/span>,3117,2
17,62,Sales,"$2,449",8,2018 Quarter 1,Sultan/span>,3117,2
18,71,Sales,"$15,136",5,2018 Quarter 1,Sultan/span>,3117,2
19,72,Sales,"$1,473,714",18,2018 Quarter 1,Sultan/span>,3117,2
20,81,Sales,"$1,133,461",58,2018 Quarter 1,Sultan/span>,3117,2
21,92,Sales,D,D,2018 Quarter 1,Sultan/span>,3117,2
22,11,Sales,D,D,2017 Quarter 4,Sultan/span>,3117,2
23,21,Sales,D,D,2017 Quarter 4,Sultan/span>,3117,2
24,22,Sales,D,D,2017 Quarter 4,Sultan/span>,3117,2
25,23,Sales,"$1,354,175",210,2017 Quarter 4,Sultan/span>,3117,2
26,31,Sales,"$216,713",21,2017 Quarter 4,Sultan/span>,3117,2
27,32,Sales,"$84,714",39,2017 Quarter 4,Sultan/span>,3117,2
28,33,Sales,"$72,298",42,2017 Quarter 4,Sultan/span>,3117,2
29,42,Sales,"$1,149,696",319,2017 Quarter 4,Sultan/span>,3117,2
30,44,Sales,"$2,809,861",495,2017 Quarter 4,Sultan/span>,3117,2
31,45,Sales,"$1,288,290",660,2017 Quarter 4,Sultan/span>,3117,2
32,48,Sales,"$36,966",8,2017 Quarter 4,Sultan/span>,3117,2
33,49,Sales,D,D,2017 Quarter 4,Sultan/span>,3117,2
34,51,Sales,"$732,661",125,2017 Quarter 4,Sultan/span>,3117,2
35,52,Sales,"$72,548",30,2017 Quarter 4,Sultan/span>,3117,2
36,53,Sales,"$166,040",66,2017 Quarter 4,Sultan/span>,3117,2
37,54,Sales,"$178,751",111,2017 Quarter 4,Sultan/span>,3117,2
38,55,Sales,D,D,2017 Quarter 4,Sultan/span>,3117,2
39,56,Sales,"$245,980",123,2017 Quarter 4,Sultan/span>,3117,2
40,61,Sales,"$15,627",20,2017 Quarter 4,Sultan/span>,3117,2
41,62,Sales,"$1,626",10,2017 Quarter 4,Sultan/span>,3117,2
42,71,Sales,"$19,050",10,2017 Quarter 4,Sultan/span>,3117,2
43,72,Sales,"$1,562,194",17,2017 Quarter 4,Sultan/span>,3117,2
44,81,Sales,"$960,203",61,2017 Quarter 4,Sultan/span>,3117,2
45,92,Sales,D,D,2017 Quarter 4,Sultan/span>,3117,2
46,11,Sales,D,D,2016 Quarter 4,Sultan/span>,3117,2
47,22,Sales,D,D,2016 Quarter 4,Sultan/span>,3117,2
48,23,Sales,"$1,183,783",191,2016 Quarter 4,Sultan/span>,3117,2
49,31,Sales,"$175,514",22,2016 Quarter 4,Sultan/span>,3117,2
50,32,Sales,"$156,138",33,2016 Quarter 4,Sultan/span>,3117,2
51,33,Sales,"$56,015",40,2016 Quarter 4,Sultan/span>,3117,2
52,42,Sales,"$1,316,752",307,2016 Quarter 4,Sultan/span>,3117,2
53,44,Sales,"$2,877,497",402,2016 Quarter 4,Sultan/span>,3117,2
54,45,Sales,"$1,100,968",532,2016 Quarter 4,Sultan/span>,3117,2
55,48,Sales,"$49,184",8,2016 Quarter 4,Sultan/span>,3117,2
56,51,Sales,"$897,274",109,2016 Quarter 4,Sultan/span>,3117,2
57,52,Sales,"$101,989",28,2016 Quarter 4,Sultan/span>,3117,2
58,53,Sales,"$382,052",53,2016 Quarter 4,Sultan/span>,3117,2
59,54,Sales,"$191,324",99,2016 Quarter 4,Sultan/span>,3117,2
60,56,Sales,"$211,595",112,2016 Quarter 4,Sultan/span>,3117,2
61,61,Sales,"$24,319",21,2016 Quarter 4,Sultan/span>,3117,2
62,62,Sales,"$1,743",7,2016 Quarter 4,Sultan/span>,3117,2
63,71,Sales,"$24,786",10,2016 Quarter 4,Sultan/span>,3117,2
64,72,Sales,"$1,449,501",22,2016 Quarter 4,Sultan/span>,3117,2
65,81,Sales,"$900,890",76,2016 Quarter 4,Sultan/span>,3117,2
66,92,Sales,D,D,2016 Quarter 4,Sultan/span>,3117,2
67,21,Sales,D,D,2016 Quarter 3,Sultan/span>,3117,2
68,22,Sales,D,D,2016 Quarter 3,Sultan/span>,3117,2
69,23,Sales,"$1,245,714",204,2016 Quarter 3,Sultan/span>,3117,2
70,31,Sales,"$254,917",15,2016 Quarter 3,Sultan/span>,3117,2
71,32,Sales,"$116,427",26,2016 Quarter 3,Sultan/span>,3117,2
72,33,Sales,"$46,396",23,2016 Quarter 3,Sultan/span>,3117,2
73,42,Sales,"$1,154,018",288,2016 Quarter 3,Sultan/span>,3117,2
74,44,Sales,"$3,061,243",301,2016 Quarter 3,Sultan/span>,3117,2
75,45,Sales,"$724,775",409,2016 Quarter 3,Sultan/span>,3117,2
76,48,Sales,"$33,217",3,2016 Quarter 3,Sultan/span>,3117,2
77,49,Sales,D,D,2016 Quarter 3,Sultan/span>,3117,2
78,51,Sales,"$698,939",104,2016 Quarter 3,Sultan/span>,3117,2
79,52,Sales,"$42,978",27,2016 Quarter 3,Sultan/span>,3117,2
80,53,Sales,"$268,674",57,2016 Quarter 3,Sultan/span>,3117,2
81,54,Sales,"$148,521",71,2016 Quarter 3,Sultan/span>,3117,2
82,56,Sales,"$164,126",106,2016 Quarter 3,Sultan/span>,3117,2
83,61,Sales,"$26,642",13,2016 Quarter 3,Sultan/span>,3117,2
84,62,Sales,"$1,390",6,2016 Quarter 3,Sultan/span>,3117,2
85,71,Sales,"$22,707",6,2016 Quarter 3,Sultan/span>,3117,2
86,72,Sales,"$1,612,441",18,2016 Quarter 3,Sultan/span>,3117,2
87,81,Sales,"$1,045,269",64,2016 Quarter 3,Sultan/span>,3117,2
88,92,Sales,D,D,2016 Quarter 3,Sultan/span>,3117,2
89,11,Sales,"$6,721",3,2016 Quarter 2,Sultan/span>,3117,2
90,21,Sales,D,D,2016 Quarter 2,Sultan/span>,3117,2
91,23,Sales,"$895,955",173,2016 Quarter 2,Sultan/span>,3117,2
92,31,Sales,"$238,290",13,2016 Quarter 2,Sultan/span>,3117,2
93,32,Sales,"$39,940",21,2016 Quarter 2,Sultan/span>,3117,2
94,33,Sales,"$54,581",28,2016 Quarter 2,Sultan/span>,3117,2
95,42,Sales,"$1,468,618",267,2016 Quarter 2,Sultan/span>,3117,2
96,44,Sales,"$2,667,928",279,2016 Quarter 2,Sultan/span>,3117,2
97,45,Sales,"$640,944",385,2016 Quarter 2,Sultan/span>,3117,2
98,48,Sales,D,D,2016 Quarter 2,Sultan/span>,3117,2
99,49,Sales,D,D,2016 Quarter 2,Sultan/span>,3117,2
100,51,Sales,"$659,086",101,2016 Quarter 2,Sultan/span>,3117,2
101,52,Sales,"$39,631",29,2016 Quarter 2,Sultan/span>,3117,2
102,53,Sales,"$251,789",50,2016 Quarter 2,Sultan/span>,3117,2
103,54,Sales,"$86,404",73,2016 Quarter 2,Sultan/span>,3117,2
104,56,Sales,"$157,642",97,2016 Quarter 2,Sultan/span>,3117,2
105,61,Sales,"$7,286",16,2016 Quarter 2,Sultan/span>,3117,2
106,62,Sales,$452,6,2016 Quarter 2,Sultan/span>,3117,2
107,71,Sales,"$21,513",4,2016 Quarter 2,Sultan/span>,3117,2
108,72,Sales,"$1,538,727",19,2016 Quarter 2,Sultan/span>,3117,2
109,81,Sales,"$1,049,851",67,2016 Quarter 2,Sultan/span>,3117,2
110,92,Sales,D,D,2016 Quarter 2,Sultan/span>,3117,2
111,11,Sales,"$6,626",3,2016 Quarter 1,Sultan/span>,3117,2
112,23,Sales,"$929,356",185,2016 Quarter 1,Sultan/span>,3117,2
113,31,Sales,"$234,918",16,2016 Quarter 1,Sultan/span>,3117,2
114,32,Sales,"$23,695",20,2016 Quarter 1,Sultan/span>,3117,2
115,33,Sales,"$65,718",24,2016 Quarter 1,Sultan/span>,3117,2
116,42,Sales,"$2,115,060",279,2016 Quarter 1,Sultan/span>,3117,2
117,44,Sales,"$2,456,071",287,2016 Quarter 1,Sultan/span>,3117,2
118,45,Sales,"$605,297",363,2016 Quarter 1,Sultan/span>,3117,2
119,48,Sales,D,D,2016 Quarter 1,Sultan/span>,3117,2
120,49,Sales,D,D,2016 Quarter 1,Sultan/span>,3117,2
121,51,Sales,"$667,626",101,2016 Quarter 1,Sultan/span>,3117,2
122,52,Sales,"$89,433",26,2016 Quarter 1,Sultan/span>,3117,2
123,53,Sales,"$260,765",50,2016 Quarter 1,Sultan/span>,3117,2
124,54,Sales,"$82,116",70,2016 Quarter 1,Sultan/span>,3117,2
125,56,Sales,"$107,017",85,2016 Quarter 1,Sultan/span>,3117,2
126,61,Sales,"$11,589",19,2016 Quarter 1,Sultan/span>,3117,2
127,62,Sales,"$1,469",9,2016 Quarter 1,Sultan/span>,3117,2
128,71,Sales,"$20,553",5,2016 Quarter 1,Sultan/span>,3117,2
129,72,Sales,"$1,389,559",17,2016 Quarter 1,Sultan/span>,3117,2
130,81,Sales,"$957,072",61,2016 Quarter 1,Sultan/span>,3117,2
131,92,Sales,D,D,2016 Quarter 1,Sultan/span>,3117,2
132,11,Sales,"$15,682",8,2016 Annual ,Sultan/span>,3117,2
133,21,Sales,D,D,2016 Annual ,Sultan/span>,3117,2
134,22,Sales,"$10,277",3,2016 Annual ,Sultan/span>,3117,2
135,23,Sales,"$4,363,502",460,2016 Annual ,Sultan/span>,3117,2
136,31,Sales,"$903,342",29,2016 Annual ,Sultan/span>,3117,2
137,32,Sales,"$336,342",57,2016 Annual ,Sultan/span>,3117,2
138,33,Sales,"$222,710",69,2016 Annual ,Sultan/span>,3117,2
139,42,Sales,"$5,897,245",539,2016 Annual ,Sultan/span>,3117,2
140,44,Sales,"$11,064,284",586,2016 Annual ,Sultan/span>,3117,2
141,45,Sales,"$3,113,773",792,2016 Annual ,Sultan/span>,3117,2
142,48,Sales,"$166,217",10,2016 Annual ,Sultan/span>,3117,2
143,49,Sales,"$3,231",3,2016 Annual ,Sultan/span>,3117,2
144,51,Sales,"$2,925,821",151,2016 Annual ,Sultan/span>,3117,2
145,52,Sales,"$274,078",36,2016 Annual ,Sultan/span>,3117,2
146,53,Sales,"$1,163,280",83,2016 Annual ,Sultan/span>,3117,2
147,54,Sales,"$508,616",145,2016 Annual ,Sultan/span>,3117,2
148,56,Sales,"$642,661",175,2016 Annual ,Sultan/span>,3117,2
149,61,Sales,"$69,836",35,2016 Annual ,Sultan/span>,3117,2
150,62,Sales,"$5,054",13,2016 Annual ,Sultan/span>,3117,2
151,71,Sales,"$89,559",15,2016 Annual ,Sultan/span>,3117,2
152,72,Sales,"$5,990,228",26,2016 Annual ,Sultan/span>,3117,2
153,81,Sales,"$3,952,937",115,2016 Annual ,Sultan/span>,3117,2
154,92,Sales,D,D,2016 Annual ,Sultan/span>,3117,2
155,11,Sales,"$24,537",3,2015 Quarter 4,Sultan/span>,3117,2
156,22,Sales,D,D,2015 Quarter 4,Sultan/span>,3117,2
157,23,Sales,"$1,350,203",182,2015 Quarter 4,Sultan/span>,3117,2
158,31,Sales,"$223,288",16,2015 Quarter 4,Sultan/span>,3117,2
159,32,Sales,"$159,205",33,2015 Quarter 4,Sultan/span>,3117,2
160,33,Sales,"$204,434",33,2015 Quarter 4,Sultan/span>,3117,2
161,42,Sales,"$1,431,114",290,2015 Quarter 4,Sultan/span>,3117,2
162,44,Sales,"$2,625,516",306,2015 Quarter 4,Sultan/span>,3117,2
163,45,Sales,"$795,782",479,2015 Quarter 4,Sultan/span>,3117,2
164,48,Sales,D,D,2015 Quarter 4,Sultan/span>,3117,2
165,49,Sales,D,D,2015 Quarter 4,Sultan/span>,3117,2
166,51,Sales,"$714,995",99,2015 Quarter 4,Sultan/span>,3117,2
167,52,Sales,"$39,960",26,2015 Quarter 4,Sultan/span>,3117,2
168,53,Sales,"$159,326",54,2015 Quarter 4,Sultan/span>,3117,2
169,54,Sales,"$190,515",83,2015 Quarter 4,Sultan/span>,3117,2
170,56,Sales,"$240,253",111,2015 Quarter 4,Sultan/span>,3117,2
171,61,Sales,"$35,542",21,2015 Quarter 4,Sultan/span>,3117,2
172,62,Sales,$390,4,2015 Quarter 4,Sultan/span>,3117,2
173,71,Sales,"$27,613",10,2015 Quarter 4,Sultan/span>,3117,2
174,72,Sales,"$1,437,703",20,2015 Quarter 4,Sultan/span>,3117,2
175,81,Sales,"$822,026",72,2015 Quarter 4,Sultan/span>,3117,2
176,92,Sales,D,D,2015 Quarter 4,Sultan/span>,3117,2
177,11,Sales,"$1,262",3,2015 Quarter 3,Sultan/span>,3117,2
178,22,Sales,D,D,2015 Quarter 3,Sultan/span>,3117,2
179,23,Sales,"$2,252,556",175,2015 Quarter 3,Sultan/span>,3117,2
180,31,Sales,"$239,781",12,2015 Quarter 3,Sultan/span>,3117,2
181,32,Sales,"$431,577",29,2015 Quarter 3,Sultan/span>,3117,2
182,33,Sales,"$182,782",18,2015 Quarter 3,Sultan/span>,3117,2
183,42,Sales,"$1,386,938",264,2015 Quarter 3,Sultan/span>,3117,2
184,44,Sales,"$2,610,993",231,2015 Quarter 3,Sultan/span>,3117,2
185,45,Sales,"$577,705",361,2015 Quarter 3,Sultan/span>,3117,2
186,48,Sales,D,D,2015 Quarter 3,Sultan/span>,3117,2
187,51,Sales,"$749,939",102,2015 Quarter 3,Sultan/span>,3117,2
188,52,Sales,"$29,431",24,2015 Quarter 3,Sultan/span>,3117,2
189,53,Sales,"$110,861",54,2015 Quarter 3,Sultan/span>,3117,2
190,54,Sales,"$167,598",75,2015 Quarter 3,Sultan/span>,3117,2
191,56,Sales,"$203,577",94,2015 Quarter 3,Sultan/span>,3117,2
192,61,Sales,"$23,620",19,2015 Quarter 3,Sultan/span>,3117,2
193,62,Sales,"$3,459",6,2015 Quarter 3,Sultan/span>,3117,2
194,71,Sales,"$18,250",5,2015 Quarter 3,Sultan/span>,3117,2
195,72,Sales,"$1,499,904",18,2015 Quarter 3,Sultan/span>,3117,2
196,81,Sales,"$893,398",61,2015 Quarter 3,Sultan/span>,3117,2
197,92,Sales,D,D,2015 Quarter 3,Sultan/span>,3117,2
198,11,Sales,D,D,2015 Quarter 2,Sultan/span>,3117,2
199,23,Sales,"$1,388,743",169,2015 Quarter 2,Sultan/span>,3117,2
200,31,Sales,"$212,203",16,2015 Quarter 2,Sultan/span>,3117,2
201,32,Sales,"$362,919",26,2015 Quarter 2,Sultan/span>,3117,2
202,33,Sales,"$102,476",26,2015 Quarter 2,Sultan/span>,3117,2
203,42,Sales,"$1,327,914",253,2015 Quarter 2,Sultan/span>,3117,2
204,44,Sales,"$2,607,580",226,2015 Quarter 2,Sultan/span>,3117,2
205,45,Sales,"$621,203",347,2015 Quarter 2,Sultan/span>,3117,2
206,48,Sales,D,D,2015 Quarter 2,Sultan/span>,3117,2
207,51,Sales,"$619,530",94,2015 Quarter 2,Sultan/span>,3117,2
208,52,Sales,"$31,755",22,2015 Quarter 2,Sultan/span>,3117,2
209,53,Sales,"$134,441",52,2015 Quarter 2,Sultan/span>,3117,2
210,54,Sales,"$97,745",68,2015 Quarter 2,Sultan/span>,3117,2
211,56,Sales,"$126,591",95,2015 Quarter 2,Sultan/span>,3117,2
212,61,Sales,"$16,426",16,2015 Quarter 2,Sultan/span>,3117,2
213,62,Sales,"$1,053",7,2015 Quarter 2,Sultan/span>,3117,2
214,71,Sales,"$15,787",3,2015 Quarter 2,Sultan/span>,3117,2
215,72,Sales,"$1,345,196",18,2015 Quarter 2,Sultan/span>,3117,2
216,81,Sales,"$832,481",61,2015 Quarter 2,Sultan/span>,3117,2
217,92,Sales,D,D,2015 Quarter 2,Sultan/span>,3117,2
218,11,Sales,D,D,2015 Quarter 1,Sultan/span>,3117,2
219,21,Sales,D,D,2015 Quarter 1,Sultan/span>,3117,2
220,22,Sales,D,D,2015 Quarter 1,Sultan/span>,3117,2
221,23,Sales,"$1,427,652",170,2015 Quarter 1,Sultan/span>,3117,2
222,31,Sales,"$196,415",13,2015 Quarter 1,Sultan/span>,3117,2
223,32,Sales,"$130,228",22,2015 Quarter 1,Sultan/span>,3117,2
224,33,Sales,"$127,368",22,2015 Quarter 1,Sultan/span>,3117,2
225,42,Sales,"$1,452,821",266,2015 Quarter 1,Sultan/span>,3117,2
226,44,Sales,"$2,203,674",212,2015 Quarter 1,Sultan/span>,3117,2
227,45,Sales,"$642,217",361,2015 Quarter 1,Sultan/span>,3117,2
228,48,Sales,D,D,2015 Quarter 1,Sultan/span>,3117,2
229,51,Sales,"$564,111",97,2015 Quarter 1,Sultan/span>,3117,2
230,52,Sales,"$33,581",20,2015 Quarter 1,Sultan/span>,3117,2
231,53,Sales,"$144,330",48,2015 Quarter 1,Sultan/span>,3117,2
232,54,Sales,"$90,181",60,2015 Quarter 1,Sultan/span>,3117,2
233,56,Sales,"$108,449",84,2015 Quarter 1,Sultan/span>,3117,2
234,61,Sales,"$24,095",15,2015 Quarter 1,Sultan/span>,3117,2
235,62,Sales,$620,6,2015 Quarter 1,Sultan/span>,3117,2
236,71,Sales,"$16,063",4,2015 Quarter 1,Sultan/span>,3117,2
237,72,Sales,"$1,231,682",17,2015 Quarter 1,Sultan/span>,3117,2
238,81,Sales,"$695,066",64,2015 Quarter 1,Sultan/span>,3117,2
239,92,Sales,D,D,2015 Quarter 1,Sultan/span>,3117,2
240,11,Sales,"$27,576",6,2015 Annual ,Sultan/span>,3117,2
241,21,Sales,D,D,2015 Annual ,Sultan/span>,3117,2
242,22,Sales,D,D,2015 Annual ,Sultan/span>,3117,2
243,23,Sales,"$6,426,909",400,2015 Annual ,Sultan/span>,3117,2
244,31,Sales,"$870,744",25,2015 Annual ,Sultan/span>,3117,2
245,32,Sales,"$1,083,929",53,2015 Annual ,Sultan/span>,3117,2
246,33,Sales,"$617,060",64,2015 Annual ,Sultan/span>,3117,2
247,42,Sales,"$5,600,622",490,2015 Annual ,Sultan/span>,3117,2
248,44,Sales,"$9,921,312",444,2015 Annual ,Sultan/span>,3117,2
249,45,Sales,"$2,530,506",715,2015 Annual ,Sultan/span>,3117,2
250,48,Sales,"$181,836",4,2015 Annual ,Sultan/span>,3117,2
251,49,Sales,D,D,2015 Annual ,Sultan/span>,3117,2
252,51,Sales,"$2,873,887",143,2015 Annual ,Sultan/span>,3117,2
253,52,Sales,"$141,149",32,2015 Annual ,Sultan/span>,3117,2
254,53,Sales,"$542,551",78,2015 Annual ,Sultan/span>,3117,2
255,54,Sales,"$547,376",133,2015 Annual ,Sultan/span>,3117,2
256,56,Sales,"$676,217",157,2015 Annual ,Sultan/span>,3117,2
257,61,Sales,"$99,605",39,2015 Annual ,Sultan/span>,3117,2
258,62,Sales,"$5,494",10,2015 Annual ,Sultan/span>,3117,2
259,71,Sales,"$77,713",15,2015 Annual ,Sultan/span>,3117,2
260,72,Sales,"$5,514,485",22,2015 Annual ,Sultan/span>,3117,2
261,81,Sales,"$3,243,271",127,2015 Annual ,Sultan/span>,3117,2
262,92,Sales,D,D,2015 Annual ,Sultan/span>,3117,2
263,11,Sales,D,D,2014 Quarter 4,Sultan/span>,3117,2
264,21,Sales,"$4,147",3,2014 Quarter 4,Sultan/span>,3117,2
265,22,Sales,D,D,2014 Quarter 4,Sultan/span>,3117,2
266,23,Sales,"$2,387,338",169,2014 Quarter 4,Sultan/span>,3117,2
267,31,Sales,"$133,797",20,2014 Quarter 4,Sultan/span>,3117,2
268,32,Sales,"$172,382",29,2014 Quarter 4,Sultan/span>,3117,2
269,33,Sales,"$75,022",30,2014 Quarter 4,Sultan/span>,3117,2
270,42,Sales,"$1,073,170",273,2014 Quarter 4,Sultan/span>,3117,2
271,44,Sales,"$2,194,458",262,2014 Quarter 4,Sultan/span>,3117,2
272,45,Sales,"$799,936",409,2014 Quarter 4,Sultan/span>,3117,2
273,48,Sales,"$70,366",5,2014 Quarter 4,Sultan/span>,3117,2
274,51,Sales,"$626,928",99,2014 Quarter 4,Sultan/span>,3117,2
275,52,Sales,"$42,147",21,2014 Quarter 4,Sultan/span>,3117,2
276,53,Sales,"$152,231",50,2014 Quarter 4,Sultan/span>,3117,2
277,54,Sales,"$111,409",69,2014 Quarter 4,Sultan/span>,3117,2
278,56,Sales,"$205,859",112,2014 Quarter 4,Sultan/span>,3117,2
279,61,Sales,"$18,802",17,2014 Quarter 4,Sultan/span>,3117,2
280,62,Sales,"$1,243",8,2014 Quarter 4,Sultan/span>,3117,2
281,71,Sales,"$20,762",10,2014 Quarter 4,Sultan/span>,3117,2
282,72,Sales,"$1,157,772",17,2014 Quarter 4,Sultan/span>,3117,2
283,81,Sales,"$696,137",67,2014 Quarter 4,Sultan/span>,3117,2
284,92,Sales,D,D,2014 Quarter 4,Sultan/span>,3117,2
285,11,Sales,D,D,2014 Quarter 3,Sultan/span>,3117,2
286,21,Sales,D,D,2014 Quarter 3,Sultan/span>,3117,2
287,22,Sales,D,D,2014 Quarter 3,Sultan/span>,3117,2
288,23,Sales,"$1,260,565",142,2014 Quarter 3,Sultan/span>,3117,2
289,31,Sales,"$202,523",12,2014 Quarter 3,Sultan/span>,3117,2
290,32,Sales,"$63,772",20,2014 Quarter 3,Sultan/span>,3117,2
291,33,Sales,"$161,444",26,2014 Quarter 3,Sultan/span>,3117,2
292,42,Sales,"$997,167",264,2014 Quarter 3,Sultan/span>,3117,2
293,44,Sales,"$2,547,224",210,2014 Quarter 3,Sultan/span>,3117,2
294,45,Sales,"$597,245",333,2014 Quarter 3,Sultan/span>,3117,2
295,48,Sales,D,D,2014 Quarter 3,Sultan/span>,3117,2
296,49,Sales,D,D,2014 Quarter 3,Sultan/span>,3117,2
297,51,Sales,"$575,952",96,2014 Quarter 3,Sultan/span>,3117,2
298,52,Sales,"$20,899",22,2014 Quarter 3,Sultan/span>,3117,2
299,53,Sales,"$145,735",50,2014 Quarter 3,Sultan/span>,3117,2
300,54,Sales,"$122,796",54,2014 Quarter 3,Sultan/span>,3117,2
301,56,Sales,"$123,118",88,2014 Quarter 3,Sultan/span>,3117,2
302,61,Sales,"$43,396",21,2014 Quarter 3,Sultan/span>,3117,2
303,62,Sales,$705,7,2014 Quarter 3,Sultan/span>,3117,2
304,71,Sales,"$18,289",8,2014 Quarter 3,Sultan/span>,3117,2
305,72,Sales,"$1,355,311",20,2014 Quarter 3,Sultan/span>,3117,2
306,81,Sales,"$769,745",63,2014 Quarter 3,Sultan/span>,3117,2
307,92,Sales,D,D,2014 Quarter 3,Sultan/span>,3117,2
308,11,Sales,D,D,2014 Quarter 2,Sultan/span>,3117,2
309,21,Sales,D,D,2014 Quarter 2,Sultan/span>,3117,2
310,23,Sales,"$1,876,915",146,2014 Quarter 2,Sultan/span>,3117,2
311,31,Sales,"$174,794",19,2014 Quarter 2,Sultan/span>,3117,2
312,32,Sales,"$19,333",23,2014 Quarter 2,Sultan/span>,3117,2
313,33,Sales,"$152,296",22,2014 Quarter 2,Sultan/span>,3117,2
314,42,Sales,"$1,161,855",239,2014 Quarter 2,Sultan/span>,3117,2
315,44,Sales,"$2,190,593",208,2014 Quarter 2,Sultan/span>,3117,2
316,45,Sales,"$573,396",315,2014 Quarter 2,Sultan/span>,3117,2
317,48,Sales,D,D,2014 Quarter 2,Sultan/span>,3117,2
318,49,Sales,D,D,2014 Quarter 2,Sultan/span>,3117,2
319,51,Sales,"$612,756",97,2014 Quarter 2,Sultan/span>,3117,2
320,52,Sales,"$13,420",17,2014 Quarter 2,Sultan/span>,3117,2
321,53,Sales,"$193,465",54,2014 Quarter 2,Sultan/span>,3117,2
322,54,Sales,"$91,948",64,2014 Quarter 2,Sultan/span>,3117,2
323,56,Sales,"$80,530",88,2014 Quarter 2,Sultan/span>,3117,2
324,61,Sales,"$2,006",13,2014 Quarter 2,Sultan/span>,3117,2
325,62,Sales,$205,4,2014 Quarter 2,Sultan/span>,3117,2
326,71,Sales,"$16,554",4,2014 Quarter 2,Sultan/span>,3117,2
327,72,Sales,"$1,178,085",13,2014 Quarter 2,Sultan/span>,3117,2
328,81,Sales,"$771,379",58,2014 Quarter 2,Sultan/span>,3117,2
329,92,Sales,D,D,2014 Quarter 2,Sultan/span>,3117,2
330,11,Sales,D,D,2014 Quarter 1,Sultan/span>,3117,2
331,21,Sales,D,D,2014 Quarter 1,Sultan/span>,3117,2
332,22,Sales,D,D,2014 Quarter 1,Sultan/span>,3117,2
333,23,Sales,"$1,647,877",149,2014 Quarter 1,Sultan/span>,3117,2
334,31,Sales,"$179,399",18,2014 Quarter 1,Sultan/span>,3117,2
335,32,Sales,"$31,036",24,2014 Quarter 1,Sultan/span>,3117,2
336,33,Sales,"$65,030",21,2014 Quarter 1,Sultan/span>,3117,2
337,42,Sales,"$955,152",231,2014 Quarter 1,Sultan/span>,3117,2
338,44,Sales,"$1,942,226",193,2014 Quarter 1,Sultan/span>,3117,2
339,45,Sales,"$822,336",311,2014 Quarter 1,Sultan/span>,3117,2
340,48,Sales,D,D,2014 Quarter 1,Sultan/span>,3117,2
341,49,Sales,D,D,2014 Quarter 1,Sultan/span>,3117,2
342,51,Sales,"$661,887",95,2014 Quarter 1,Sultan/span>,3117,2
343,52,Sales,"$29,076",18,2014 Quarter 1,Sultan/span>,3117,2
344,53,Sales,"$108,900",46,2014 Quarter 1,Sultan/span>,3117,2
345,54,Sales,"$59,604",53,2014 Quarter 1,Sultan/span>,3117,2
346,56,Sales,"$125,589",90,2014 Quarter 1,Sultan/span>,3117,2
347,61,Sales,"$6,940",12,2014 Quarter 1,Sultan/span>,3117,2
348,62,Sales,$387,5,2014 Quarter 1,Sultan/span>,3117,2
349,71,Sales,"$14,432",4,2014 Quarter 1,Sultan/span>,3117,2
350,72,Sales,"$1,083,212",17,2014 Quarter 1,Sultan/span>,3117,2
351,81,Sales,"$630,535",45,2014 Quarter 1,Sultan/span>,3117,2
352,92,Sales,D,D,2014 Quarter 1,Sultan/span>,3117,2
353,11,Sales,"$25,114",5,2014 Annual ,Sultan/span>,3117,2
354,21,Sales,"$7,785",4,2014 Annual ,Sultan/span>,3117,2
355,22,Sales,D,D,2014 Annual ,Sultan/span>,3117,2
356,23,Sales,"$7,163,404",361,2014 Annual ,Sultan/span>,3117,2
357,31,Sales,"$690,545",32,2014 Annual ,Sultan/span>,3117,2
358,32,Sales,"$287,519",54,2014 Annual ,Sultan/span>,3117,2
359,33,Sales,"$453,290",61,2014 Annual ,Sultan/span>,3117,2
360,42,Sales,"$4,188,519",479,2014 Annual ,Sultan/span>,3117,2
361,44,Sales,"$8,865,096",389,2014 Annual ,Sultan/span>,3117,2
362,45,Sales,"$2,805,330",607,2014 Annual ,Sultan/span>,3117,2
363,48,Sales,"$209,858",5,2014 Annual ,Sultan/span>,3117,2
364,49,Sales,D,D,2014 Annual ,Sultan/span>,3117,2
365,51,Sales,"$2,477,628",142,2014 Annual ,Sultan/span>,3117,2
366,52,Sales,"$105,542",30,2014 Annual ,Sultan/span>,3117,2
