,NAICS,Tax Type,Total Taxable,Units,Year,location_name,location_id,naicstyp
921,53,Sales,"$288,756",67,2009 Quarter 2,Sedro Woolley/span>,2908,2
922,54,Sales,"$266,434",90,2009 Quarter 2,Sedro Woolley/span>,2908,2
923,55,Sales,D,D,2009 Quarter 2,Sedro Woolley/span>,2908,2
924,56,Sales,"$433,499",140,2009 Quarter 2,Sedro Woolley/span>,2908,2
925,61,Sales,"$15,873",12,2009 Quarter 2,Sedro Woolley/span>,2908,2
926,62,Sales,"$82,627",18,2009 Quarter 2,Sedro Woolley/span>,2908,2
927,71,Sales,"$129,733",12,2009 Quarter 2,Sedro Woolley/span>,2908,2
928,72,Sales,"$3,556,880",40,2009 Quarter 2,Sedro Woolley/span>,2908,2
929,81,Sales,"$1,417,191",97,2009 Quarter 2,Sedro Woolley/span>,2908,2
930,92,Sales,"$7,613",4,2009 Quarter 2,Sedro Woolley/span>,2908,2
931,11,Sales,"$7,264",3,2009 Quarter 1,Sedro Woolley/span>,2908,2
932,21,Sales,D,D,2009 Quarter 1,Sedro Woolley/span>,2908,2
933,22,Sales,"$1,434",4,2009 Quarter 1,Sedro Woolley/span>,2908,2
934,23,Sales,"$3,690,889",281,2009 Quarter 1,Sedro Woolley/span>,2908,2
935,31,Sales,"$47,399",20,2009 Quarter 1,Sedro Woolley/span>,2908,2
936,32,Sales,"$552,318",41,2009 Quarter 1,Sedro Woolley/span>,2908,2
937,33,Sales,"$947,291",35,2009 Quarter 1,Sedro Woolley/span>,2908,2
938,42,Sales,"$3,783,745",411,2009 Quarter 1,Sedro Woolley/span>,2908,2
939,44,Sales,"$10,597,758",281,2009 Quarter 1,Sedro Woolley/span>,2908,2
940,45,Sales,"$1,555,848",320,2009 Quarter 1,Sedro Woolley/span>,2908,2
941,48,Sales,"$22,175",8,2009 Quarter 1,Sedro Woolley/span>,2908,2
942,49,Sales,D,D,2009 Quarter 1,Sedro Woolley/span>,2908,2
943,51,Sales,"$999,169",106,2009 Quarter 1,Sedro Woolley/span>,2908,2
944,52,Sales,"$92,006",25,2009 Quarter 1,Sedro Woolley/span>,2908,2
945,53,Sales,"$292,019",64,2009 Quarter 1,Sedro Woolley/span>,2908,2
946,54,Sales,"$351,432",84,2009 Quarter 1,Sedro Woolley/span>,2908,2
947,55,Sales,D,D,2009 Quarter 1,Sedro Woolley/span>,2908,2
948,56,Sales,"$406,852",127,2009 Quarter 1,Sedro Woolley/span>,2908,2
949,61,Sales,"$15,298",16,2009 Quarter 1,Sedro Woolley/span>,2908,2
950,62,Sales,"$103,134",19,2009 Quarter 1,Sedro Woolley/span>,2908,2
951,71,Sales,"$184,305",9,2009 Quarter 1,Sedro Woolley/span>,2908,2
952,72,Sales,"$3,266,706",38,2009 Quarter 1,Sedro Woolley/span>,2908,2
953,81,Sales,"$1,394,784",101,2009 Quarter 1,Sedro Woolley/span>,2908,2
954,92,Sales,"$41,758",3,2009 Quarter 1,Sedro Woolley/span>,2908,2
955,11,Sales,"$44,634",19,2009 Annual ,Sedro Woolley/span>,2908,2
956,21,Sales,"$18,036",3,2009 Annual ,Sedro Woolley/span>,2908,2
957,22,Sales,"$48,772",5,2009 Annual ,Sedro Woolley/span>,2908,2
958,23,Sales,"$16,653,890",556,2009 Annual ,Sedro Woolley/span>,2908,2
959,31,Sales,"$161,642",42,2009 Annual ,Sedro Woolley/span>,2908,2
960,32,Sales,"$2,668,601",84,2009 Annual ,Sedro Woolley/span>,2908,2
961,33,Sales,"$1,858,902",97,2009 Annual ,Sedro Woolley/span>,2908,2
962,42,Sales,"$14,414,263",667,2009 Annual ,Sedro Woolley/span>,2908,2
963,44,Sales,"$46,690,044",460,2009 Annual ,Sedro Woolley/span>,2908,2
964,45,Sales,"$6,920,502",672,2009 Annual ,Sedro Woolley/span>,2908,2
965,48,Sales,"$84,686",11,2009 Annual ,Sedro Woolley/span>,2908,2
966,49,Sales,"$19,966",3,2009 Annual ,Sedro Woolley/span>,2908,2
967,51,Sales,"$4,010,742",158,2009 Annual ,Sedro Woolley/span>,2908,2
968,52,Sales,"$421,050",32,2009 Annual ,Sedro Woolley/span>,2908,2
969,53,Sales,"$1,464,094",100,2009 Annual ,Sedro Woolley/span>,2908,2
970,54,Sales,"$1,478,207",178,2009 Annual ,Sedro Woolley/span>,2908,2
971,55,Sales,D,D,2009 Annual ,Sedro Woolley/span>,2908,2
972,56,Sales,"$1,914,241",236,2009 Annual ,Sedro Woolley/span>,2908,2
973,61,Sales,"$57,164",28,2009 Annual ,Sedro Woolley/span>,2908,2
974,62,Sales,"$343,601",27,2009 Annual ,Sedro Woolley/span>,2908,2
975,71,Sales,"$585,857",24,2009 Annual ,Sedro Woolley/span>,2908,2
976,72,Sales,"$13,939,289",58,2009 Annual ,Sedro Woolley/span>,2908,2
977,81,Sales,"$5,754,519",196,2009 Annual ,Sedro Woolley/span>,2908,2
978,92,Sales,"$97,584",7,2009 Annual ,Sedro Woolley/span>,2908,2
979,11,Sales,"$45,741",8,2008 Quarter 4,Sedro Woolley/span>,2908,2
980,22,Sales,D,D,2008 Quarter 4,Sedro Woolley/span>,2908,2
981,23,Sales,"$5,861,962",339,2008 Quarter 4,Sedro Woolley/span>,2908,2
982,31,Sales,"$36,582",22,2008 Quarter 4,Sedro Woolley/span>,2908,2
983,32,Sales,"$660,209",45,2008 Quarter 4,Sedro Woolley/span>,2908,2
984,33,Sales,"$233,642",52,2008 Quarter 4,Sedro Woolley/span>,2908,2
985,42,Sales,"$2,952,994",404,2008 Quarter 4,Sedro Woolley/span>,2908,2
986,44,Sales,"$10,713,233",309,2008 Quarter 4,Sedro Woolley/span>,2908,2
987,45,Sales,"$1,811,115",442,2008 Quarter 4,Sedro Woolley/span>,2908,2
988,48,Sales,"$67,000",9,2008 Quarter 4,Sedro Woolley/span>,2908,2
989,49,Sales,D,D,2008 Quarter 4,Sedro Woolley/span>,2908,2
990,51,Sales,"$1,203,711",121,2008 Quarter 4,Sedro Woolley/span>,2908,2
991,52,Sales,"$101,939",29,2008 Quarter 4,Sedro Woolley/span>,2908,2
992,53,Sales,"$444,779",72,2008 Quarter 4,Sedro Woolley/span>,2908,2
993,54,Sales,"$298,822",91,2008 Quarter 4,Sedro Woolley/span>,2908,2
994,55,Sales,D,D,2008 Quarter 4,Sedro Woolley/span>,2908,2
995,56,Sales,"$459,215",145,2008 Quarter 4,Sedro Woolley/span>,2908,2
996,61,Sales,"$30,772",12,2008 Quarter 4,Sedro Woolley/span>,2908,2
997,62,Sales,"$84,194",16,2008 Quarter 4,Sedro Woolley/span>,2908,2
998,71,Sales,"$124,989",17,2008 Quarter 4,Sedro Woolley/span>,2908,2
999,72,Sales,"$3,309,215",40,2008 Quarter 4,Sedro Woolley/span>,2908,2
1000,81,Sales,"$1,291,755",137,2008 Quarter 4,Sedro Woolley/span>,2908,2
1001,92,Sales,"$6,420",4,2008 Quarter 4,Sedro Woolley/span>,2908,2
1002,11,Sales,"$22,926",4,2008 Quarter 3,Sedro Woolley/span>,2908,2
1003,21,Sales,D,D,2008 Quarter 3,Sedro Woolley/span>,2908,2
1004,22,Sales,D,D,2008 Quarter 3,Sedro Woolley/span>,2908,2
1005,23,Sales,"$5,310,235",313,2008 Quarter 3,Sedro Woolley/span>,2908,2
1006,31,Sales,"$45,392",20,2008 Quarter 3,Sedro Woolley/span>,2908,2
1007,32,Sales,"$1,477,588",56,2008 Quarter 3,Sedro Woolley/span>,2908,2
1008,33,Sales,"$281,234",49,2008 Quarter 3,Sedro Woolley/span>,2908,2
1009,42,Sales,"$3,750,657",400,2008 Quarter 3,Sedro Woolley/span>,2908,2
1010,44,Sales,"$12,233,988",285,2008 Quarter 3,Sedro Woolley/span>,2908,2
1011,45,Sales,"$1,630,429",346,2008 Quarter 3,Sedro Woolley/span>,2908,2
1012,48,Sales,"$67,410",5,2008 Quarter 3,Sedro Woolley/span>,2908,2
1013,51,Sales,"$1,327,076",105,2008 Quarter 3,Sedro Woolley/span>,2908,2
1014,52,Sales,"$108,465",28,2008 Quarter 3,Sedro Woolley/span>,2908,2
1015,53,Sales,"$554,577",74,2008 Quarter 3,Sedro Woolley/span>,2908,2
1016,54,Sales,"$357,006",74,2008 Quarter 3,Sedro Woolley/span>,2908,2
1017,55,Sales,D,D,2008 Quarter 3,Sedro Woolley/span>,2908,2
1018,56,Sales,"$475,914",143,2008 Quarter 3,Sedro Woolley/span>,2908,2
1019,61,Sales,"$8,566",14,2008 Quarter 3,Sedro Woolley/span>,2908,2
1020,62,Sales,"$74,926",18,2008 Quarter 3,Sedro Woolley/span>,2908,2
1021,71,Sales,"$133,179",12,2008 Quarter 3,Sedro Woolley/span>,2908,2
1022,72,Sales,"$3,949,557",37,2008 Quarter 3,Sedro Woolley/span>,2908,2
1023,81,Sales,"$1,315,839",101,2008 Quarter 3,Sedro Woolley/span>,2908,2
1024,92,Sales,"$30,118",3,2008 Quarter 3,Sedro Woolley/span>,2908,2
1025,11,Sales,"$16,396",4,2008 Quarter 2,Sedro Woolley/span>,2908,2
1026,22,Sales,D,D,2008 Quarter 2,Sedro Woolley/span>,2908,2
1027,23,Sales,"$4,441,744",294,2008 Quarter 2,Sedro Woolley/span>,2908,2
1028,31,Sales,"$23,546",7,2008 Quarter 2,Sedro Woolley/span>,2908,2
1029,32,Sales,"$1,736,212",29,2008 Quarter 2,Sedro Woolley/span>,2908,2
1030,33,Sales,"$151,684",20,2008 Quarter 2,Sedro Woolley/span>,2908,2
1031,42,Sales,"$4,696,968",264,2008 Quarter 2,Sedro Woolley/span>,2908,2
1032,44,Sales,"$16,004,216",186,2008 Quarter 2,Sedro Woolley/span>,2908,2
1033,45,Sales,"$1,292,714",261,2008 Quarter 2,Sedro Woolley/span>,2908,2
1034,48,Sales,"$54,217",4,2008 Quarter 2,Sedro Woolley/span>,2908,2
1035,49,Sales,D,D,2008 Quarter 2,Sedro Woolley/span>,2908,2
1036,51,Sales,"$1,264,212",104,2008 Quarter 2,Sedro Woolley/span>,2908,2
1037,52,Sales,"$100,088",24,2008 Quarter 2,Sedro Woolley/span>,2908,2
1038,53,Sales,"$395,379",68,2008 Quarter 2,Sedro Woolley/span>,2908,2
1039,54,Sales,"$315,314",66,2008 Quarter 2,Sedro Woolley/span>,2908,2
1040,55,Sales,D,D,2008 Quarter 2,Sedro Woolley/span>,2908,2
1041,56,Sales,"$414,605",129,2008 Quarter 2,Sedro Woolley/span>,2908,2
1042,61,Sales,"$7,534",5,2008 Quarter 2,Sedro Woolley/span>,2908,2
1043,62,Sales,"$61,850",13,2008 Quarter 2,Sedro Woolley/span>,2908,2
1044,71,Sales,"$56,337",9,2008 Quarter 2,Sedro Woolley/span>,2908,2
1045,72,Sales,"$3,827,748",38,2008 Quarter 2,Sedro Woolley/span>,2908,2
1046,81,Sales,"$1,512,630",70,2008 Quarter 2,Sedro Woolley/span>,2908,2
1047,92,Sales,D,D,2008 Quarter 2,Sedro Woolley/span>,2908,2
1048,11,Sales,"$51,543",3,2008 Quarter 1,Sedro Woolley/span>,2908,2
1049,22,Sales,"$1,764",3,2008 Quarter 1,Sedro Woolley/span>,2908,2
1050,23,Sales,"$6,196,113",298,2008 Quarter 1,Sedro Woolley/span>,2908,2
1051,31,Sales,"$26,410",9,2008 Quarter 1,Sedro Woolley/span>,2908,2
1052,32,Sales,"$1,384,957",27,2008 Quarter 1,Sedro Woolley/span>,2908,2
1053,33,Sales,"$164,419",29,2008 Quarter 1,Sedro Woolley/span>,2908,2
1054,42,Sales,"$2,779,813",264,2008 Quarter 1,Sedro Woolley/span>,2908,2
1055,44,Sales,"$14,854,996",176,2008 Quarter 1,Sedro Woolley/span>,2908,2
1056,45,Sales,"$1,643,226",233,2008 Quarter 1,Sedro Woolley/span>,2908,2
1057,48,Sales,"$54,589",8,2008 Quarter 1,Sedro Woolley/span>,2908,2
1058,51,Sales,"$1,246,913",105,2008 Quarter 1,Sedro Woolley/span>,2908,2
1059,52,Sales,"$102,502",27,2008 Quarter 1,Sedro Woolley/span>,2908,2
1060,53,Sales,"$455,764",62,2008 Quarter 1,Sedro Woolley/span>,2908,2
1061,54,Sales,"$318,237",68,2008 Quarter 1,Sedro Woolley/span>,2908,2
1062,55,Sales,D,D,2008 Quarter 1,Sedro Woolley/span>,2908,2
1063,56,Sales,"$344,937",101,2008 Quarter 1,Sedro Woolley/span>,2908,2
1064,61,Sales,"$4,264",6,2008 Quarter 1,Sedro Woolley/span>,2908,2
1065,62,Sales,"$66,853",15,2008 Quarter 1,Sedro Woolley/span>,2908,2
1066,71,Sales,"$84,435",10,2008 Quarter 1,Sedro Woolley/span>,2908,2
1067,72,Sales,"$3,344,455",36,2008 Quarter 1,Sedro Woolley/span>,2908,2
1068,81,Sales,"$1,393,119",74,2008 Quarter 1,Sedro Woolley/span>,2908,2
1069,92,Sales,D,D,2008 Quarter 1,Sedro Woolley/span>,2908,2
1070,11,Sales,"$136,606",12,2008 Annual ,Sedro Woolley/span>,2908,2
1071,21,Sales,D,D,2008 Annual ,Sedro Woolley/span>,2908,2
1072,22,Sales,"$19,644",4,2008 Annual ,Sedro Woolley/span>,2908,2
1073,23,Sales,"$21,898,271",611,2008 Annual ,Sedro Woolley/span>,2908,2
1074,31,Sales,"$132,200",30,2008 Annual ,Sedro Woolley/span>,2908,2
1075,32,Sales,"$5,215,726",79,2008 Annual ,Sedro Woolley/span>,2908,2
1076,33,Sales,"$830,597",91,2008 Annual ,Sedro Woolley/span>,2908,2
1077,42,Sales,"$13,955,375",623,2008 Annual ,Sedro Woolley/span>,2908,2
1078,44,Sales,"$53,976,972",433,2008 Annual ,Sedro Woolley/span>,2908,2
1079,45,Sales,"$6,375,882",601,2008 Annual ,Sedro Woolley/span>,2908,2
1080,48,Sales,"$308,029",14,2008 Annual ,Sedro Woolley/span>,2908,2
1081,49,Sales,"$1,108",3,2008 Annual ,Sedro Woolley/span>,2908,2
1082,51,Sales,"$5,061,583",149,2008 Annual ,Sedro Woolley/span>,2908,2
1083,52,Sales,"$412,994",36,2008 Annual ,Sedro Woolley/span>,2908,2
1084,53,Sales,"$1,865,864",99,2008 Annual ,Sedro Woolley/span>,2908,2
1085,54,Sales,"$1,289,923",151,2008 Annual ,Sedro Woolley/span>,2908,2
1086,55,Sales,D,D,2008 Annual ,Sedro Woolley/span>,2908,2
1087,56,Sales,"$1,689,824",210,2008 Annual ,Sedro Woolley/span>,2908,2
1088,61,Sales,"$51,215",20,2008 Annual ,Sedro Woolley/span>,2908,2
1089,62,Sales,"$277,930",23,2008 Annual ,Sedro Woolley/span>,2908,2
1090,71,Sales,"$398,940",23,2008 Annual ,Sedro Woolley/span>,2908,2
1091,72,Sales,"$14,430,975",49,2008 Annual ,Sedro Woolley/span>,2908,2
1092,81,Sales,"$5,443,897",183,2008 Annual ,Sedro Woolley/span>,2908,2
1093,92,Sales,"$48,310",4,2008 Annual ,Sedro Woolley/span>,2908,2
1094,11,Sales,"$89,539",6,2007 Quarter 4,Sedro Woolley/span>,2908,2
1095,22,Sales,"$12,094",3,2007 Quarter 4,Sedro Woolley/span>,2908,2
1096,23,Sales,"$7,006,398",316,2007 Quarter 4,Sedro Woolley/span>,2908,2
1097,31,Sales,"$28,091",14,2007 Quarter 4,Sedro Woolley/span>,2908,2
1098,32,Sales,"$1,593,818",29,2007 Quarter 4,Sedro Woolley/span>,2908,2
1099,33,Sales,"$245,599",34,2007 Quarter 4,Sedro Woolley/span>,2908,2
1100,42,Sales,"$3,015,555",288,2007 Quarter 4,Sedro Woolley/span>,2908,2
1101,44,Sales,"$15,701,096",198,2007 Quarter 4,Sedro Woolley/span>,2908,2
1102,45,Sales,"$1,694,228",293,2007 Quarter 4,Sedro Woolley/span>,2908,2
1103,48,Sales,"$208,630",9,2007 Quarter 4,Sedro Woolley/span>,2908,2
1104,49,Sales,D,D,2007 Quarter 4,Sedro Woolley/span>,2908,2
1105,51,Sales,"$1,156,318",108,2007 Quarter 4,Sedro Woolley/span>,2908,2
1106,52,Sales,"$124,505",28,2007 Quarter 4,Sedro Woolley/span>,2908,2
1107,53,Sales,"$458,261",68,2007 Quarter 4,Sedro Woolley/span>,2908,2
1108,54,Sales,"$277,814",77,2007 Quarter 4,Sedro Woolley/span>,2908,2
1109,55,Sales,D,D,2007 Quarter 4,Sedro Woolley/span>,2908,2
1110,56,Sales,"$718,925",127,2007 Quarter 4,Sedro Woolley/span>,2908,2
1111,61,Sales,"$8,594",7,2007 Quarter 4,Sedro Woolley/span>,2908,2
1112,62,Sales,"$56,547",15,2007 Quarter 4,Sedro Woolley/span>,2908,2
1113,71,Sales,"$50,866",12,2007 Quarter 4,Sedro Woolley/span>,2908,2
1114,72,Sales,"$3,486,141",40,2007 Quarter 4,Sedro Woolley/span>,2908,2
1115,81,Sales,"$1,696,990",114,2007 Quarter 4,Sedro Woolley/span>,2908,2
1116,92,Sales,D,D,2007 Quarter 4,Sedro Woolley/span>,2908,2
1117,11,Sales,D,D,2007 Quarter 3,Sedro Woolley/span>,2908,2
1118,22,Sales,D,D,2007 Quarter 3,Sedro Woolley/span>,2908,2
1119,23,Sales,"$8,643,318",312,2007 Quarter 3,Sedro Woolley/span>,2908,2
1120,31,Sales,"$28,676",9,2007 Quarter 3,Sedro Woolley/span>,2908,2
1121,32,Sales,"$2,541,085",25,2007 Quarter 3,Sedro Woolley/span>,2908,2
1122,33,Sales,"$206,424",24,2007 Quarter 3,Sedro Woolley/span>,2908,2
1123,42,Sales,"$3,061,260",259,2007 Quarter 3,Sedro Woolley/span>,2908,2
1124,44,Sales,"$15,834,958",180,2007 Quarter 3,Sedro Woolley/span>,2908,2
1125,45,Sales,"$1,189,845",238,2007 Quarter 3,Sedro Woolley/span>,2908,2
1126,48,Sales,"$58,162",6,2007 Quarter 3,Sedro Woolley/span>,2908,2
1127,49,Sales,D,D,2007 Quarter 3,Sedro Woolley/span>,2908,2
1128,51,Sales,"$1,115,529",111,2007 Quarter 3,Sedro Woolley/span>,2908,2
1129,52,Sales,"$165,272",27,2007 Quarter 3,Sedro Woolley/span>,2908,2
1130,53,Sales,"$445,569",68,2007 Quarter 3,Sedro Woolley/span>,2908,2
1131,54,Sales,"$444,759",71,2007 Quarter 3,Sedro Woolley/span>,2908,2
1132,55,Sales,D,D,2007 Quarter 3,Sedro Woolley/span>,2908,2
1133,56,Sales,"$427,209",114,2007 Quarter 3,Sedro Woolley/span>,2908,2
1134,61,Sales,"$6,889",6,2007 Quarter 3,Sedro Woolley/span>,2908,2
1135,62,Sales,"$68,282",15,2007 Quarter 3,Sedro Woolley/span>,2908,2
1136,71,Sales,"$57,952",8,2007 Quarter 3,Sedro Woolley/span>,2908,2
1137,72,Sales,"$3,876,726",35,2007 Quarter 3,Sedro Woolley/span>,2908,2
1138,81,Sales,"$1,627,403",72,2007 Quarter 3,Sedro Woolley/span>,2908,2
1139,92,Sales,D,D,2007 Quarter 3,Sedro Woolley/span>,2908,2
1140,11,Sales,"$62,478",6,2007 Quarter 2,Sedro Woolley/span>,2908,2
1141,21,Sales,D,D,2007 Quarter 2,Sedro Woolley/span>,2908,2
1142,22,Sales,D,D,2007 Quarter 2,Sedro Woolley/span>,2908,2
1143,23,Sales,"$6,475,333",315,2007 Quarter 2,Sedro Woolley/span>,2908,2
1144,31,Sales,"$25,233",8,2007 Quarter 2,Sedro Woolley/span>,2908,2
1145,32,Sales,"$2,284,850",22,2007 Quarter 2,Sedro Woolley/span>,2908,2
1146,33,Sales,"$158,905",27,2007 Quarter 2,Sedro Woolley/span>,2908,2
1147,42,Sales,"$3,232,913",261,2007 Quarter 2,Sedro Woolley/span>,2908,2
1148,44,Sales,"$16,468,996",173,2007 Quarter 2,Sedro Woolley/span>,2908,2
1149,45,Sales,"$1,311,302",236,2007 Quarter 2,Sedro Woolley/span>,2908,2
1150,48,Sales,"$78,649",6,2007 Quarter 2,Sedro Woolley/span>,2908,2
1151,51,Sales,"$1,080,798",109,2007 Quarter 2,Sedro Woolley/span>,2908,2
1152,52,Sales,"$263,409",30,2007 Quarter 2,Sedro Woolley/span>,2908,2
1153,53,Sales,"$334,498",65,2007 Quarter 2,Sedro Woolley/span>,2908,2
1154,54,Sales,"$280,793",62,2007 Quarter 2,Sedro Woolley/span>,2908,2
1155,55,Sales,D,D,2007 Quarter 2,Sedro Woolley/span>,2908,2
1156,56,Sales,"$410,107",126,2007 Quarter 2,Sedro Woolley/span>,2908,2
1157,61,Sales,"$1,675",4,2007 Quarter 2,Sedro Woolley/span>,2908,2
1158,62,Sales,"$55,242",14,2007 Quarter 2,Sedro Woolley/span>,2908,2
1159,71,Sales,"$55,987",10,2007 Quarter 2,Sedro Woolley/span>,2908,2
1160,72,Sales,"$3,523,614",35,2007 Quarter 2,Sedro Woolley/span>,2908,2
1161,81,Sales,"$1,476,713",71,2007 Quarter 2,Sedro Woolley/span>,2908,2
1162,92,Sales,D,D,2007 Quarter 2,Sedro Woolley/span>,2908,2
1163,11,Sales,"$53,695",6,2007 Quarter 1,Sedro Woolley/span>,2908,2
1164,21,Sales,D,D,2007 Quarter 1,Sedro Woolley/span>,2908,2
1165,22,Sales,D,D,2007 Quarter 1,Sedro Woolley/span>,2908,2
1166,23,Sales,"$5,030,760",296,2007 Quarter 1,Sedro Woolley/span>,2908,2
1167,31,Sales,"$26,284",10,2007 Quarter 1,Sedro Woolley/span>,2908,2
1168,32,Sales,"$1,841,182",23,2007 Quarter 1,Sedro Woolley/span>,2908,2
1169,33,Sales,"$276,465",25,2007 Quarter 1,Sedro Woolley/span>,2908,2
1170,42,Sales,"$3,041,794",255,2007 Quarter 1,Sedro Woolley/span>,2908,2
1171,44,Sales,"$15,904,008",170,2007 Quarter 1,Sedro Woolley/span>,2908,2
1172,45,Sales,"$1,099,914",223,2007 Quarter 1,Sedro Woolley/span>,2908,2
1173,48,Sales,"$37,246",6,2007 Quarter 1,Sedro Woolley/span>,2908,2
1174,51,Sales,"$1,140,044",119,2007 Quarter 1,Sedro Woolley/span>,2908,2
1175,52,Sales,"$202,133",33,2007 Quarter 1,Sedro Woolley/span>,2908,2
1176,53,Sales,"$294,385",60,2007 Quarter 1,Sedro Woolley/span>,2908,2
1177,54,Sales,"$397,475",59,2007 Quarter 1,Sedro Woolley/span>,2908,2
1178,55,Sales,D,D,2007 Quarter 1,Sedro Woolley/span>,2908,2
1179,56,Sales,"$433,454",116,2007 Quarter 1,Sedro Woolley/span>,2908,2
1180,61,Sales,"$2,008",4,2007 Quarter 1,Sedro Woolley/span>,2908,2
1181,62,Sales,"$59,529",12,2007 Quarter 1,Sedro Woolley/span>,2908,2
1182,71,Sales,"$80,793",7,2007 Quarter 1,Sedro Woolley/span>,2908,2
1183,72,Sales,"$3,024,014",33,2007 Quarter 1,Sedro Woolley/span>,2908,2
1184,81,Sales,"$1,395,969",76,2007 Quarter 1,Sedro Woolley/span>,2908,2
1185,92,Sales,D,D,2007 Quarter 1,Sedro Woolley/span>,2908,2
1186,11,Sales,"$328,082",12,2007 Annual ,Sedro Woolley/span>,2908,2
1187,21,Sales,D,D,2007 Annual ,Sedro Woolley/span>,2908,2
1188,22,Sales,"$14,818",3,2007 Annual ,Sedro Woolley/span>,2908,2
1189,23,Sales,"$27,301,011",612,2007 Annual ,Sedro Woolley/span>,2908,2
1190,31,Sales,"$108,284",18,2007 Annual ,Sedro Woolley/span>,2908,2
1191,32,Sales,"$8,260,935",37,2007 Annual ,Sedro Woolley/span>,2908,2
1192,33,Sales,"$798,989",53,2007 Annual ,Sedro Woolley/span>,2908,2
1193,42,Sales,"$12,347,300",461,2007 Annual ,Sedro Woolley/span>,2908,2
1194,44,Sales,"$63,869,316",271,2007 Annual ,Sedro Woolley/span>,2908,2
1195,45,Sales,"$5,346,914",401,2007 Annual ,Sedro Woolley/span>,2908,2
1196,48,Sales,"$382,687",12,2007 Annual ,Sedro Woolley/span>,2908,2
1197,49,Sales,D,D,2007 Annual ,Sedro Woolley/span>,2908,2
1198,51,Sales,"$4,432,675",137,2007 Annual ,Sedro Woolley/span>,2908,2
1199,52,Sales,"$740,459",39,2007 Annual ,Sedro Woolley/span>,2908,2
1200,53,Sales,"$1,532,713",87,2007 Annual ,Sedro Woolley/span>,2908,2
1201,54,Sales,"$1,419,823",126,2007 Annual ,Sedro Woolley/span>,2908,2
1202,55,Sales,D,D,2007 Annual ,Sedro Woolley/span>,2908,2
1203,56,Sales,"$1,985,627",195,2007 Annual ,Sedro Woolley/span>,2908,2
1204,61,Sales,"$19,166",8,2007 Annual ,Sedro Woolley/span>,2908,2
1205,62,Sales,"$236,457",18,2007 Annual ,Sedro Woolley/span>,2908,2
1206,71,Sales,"$245,598",17,2007 Annual ,Sedro Woolley/span>,2908,2
1207,72,Sales,"$13,910,495",45,2007 Annual ,Sedro Woolley/span>,2908,2
1208,81,Sales,"$6,196,695",148,2007 Annual ,Sedro Woolley/span>,2908,2
1209,92,Sales,"$35,223",3,2007 Annual ,Sedro Woolley/span>,2908,2
1210,11,Sales,"$42,123",9,2006 Quarter 4,Sedro Woolley/span>,2908,2
1211,21,Sales,D,D,2006 Quarter 4,Sedro Woolley/span>,2908,2
1212,22,Sales,$696,3,2006 Quarter 4,Sedro Woolley/span>,2908,2
1213,23,Sales,"$6,494,991",323,2006 Quarter 4,Sedro Woolley/span>,2908,2
1214,31,Sales,"$25,166",10,2006 Quarter 4,Sedro Woolley/span>,2908,2
1215,32,Sales,"$2,139,684",25,2006 Quarter 4,Sedro Woolley/span>,2908,2
1216,33,Sales,"$406,535",32,2006 Quarter 4,Sedro Woolley/span>,2908,2
1217,42,Sales,"$3,222,321",260,2006 Quarter 4,Sedro Woolley/span>,2908,2
1218,44,Sales,"$16,655,488",185,2006 Quarter 4,Sedro Woolley/span>,2908,2
1219,45,Sales,"$1,793,550",279,2006 Quarter 4,Sedro Woolley/span>,2908,2
1220,48,Sales,"$47,198",6,2006 Quarter 4,Sedro Woolley/span>,2908,2
1221,49,Sales,D,D,2006 Quarter 4,Sedro Woolley/span>,2908,2
1222,51,Sales,"$1,192,780",117,2006 Quarter 4,Sedro Woolley/span>,2908,2
1223,52,Sales,"$292,074",35,2006 Quarter 4,Sedro Woolley/span>,2908,2
1224,53,Sales,"$437,825",58,2006 Quarter 4,Sedro Woolley/span>,2908,2
1225,54,Sales,"$347,961",73,2006 Quarter 4,Sedro Woolley/span>,2908,2
1226,55,Sales,D,D,2006 Quarter 4,Sedro Woolley/span>,2908,2
1227,56,Sales,"$505,799",124,2006 Quarter 4,Sedro Woolley/span>,2908,2
1228,61,Sales,"$13,527",7,2006 Quarter 4,Sedro Woolley/span>,2908,2
1229,62,Sales,"$62,350",14,2006 Quarter 4,Sedro Woolley/span>,2908,2
1230,71,Sales,"$67,062",11,2006 Quarter 4,Sedro Woolley/span>,2908,2
1231,72,Sales,"$3,084,661",35,2006 Quarter 4,Sedro Woolley/span>,2908,2
1232,81,Sales,"$1,446,194",102,2006 Quarter 4,Sedro Woolley/span>,2908,2
1233,92,Sales,D,D,2006 Quarter 4,Sedro Woolley/span>,2908,2
1234,11,Sales,"$29,266",3,2006 Quarter 3,Sedro Woolley/span>,2908,2
1235,22,Sales,$712,3,2006 Quarter 3,Sedro Woolley/span>,2908,2
1236,23,Sales,"$10,963,094",316,2006 Quarter 3,Sedro Woolley/span>,2908,2
1237,31,Sales,"$18,488",8,2006 Quarter 3,Sedro Woolley/span>,2908,2
1238,32,Sales,"$3,036,284",26,2006 Quarter 3,Sedro Woolley/span>,2908,2
1239,33,Sales,"$871,142",28,2006 Quarter 3,Sedro Woolley/span>,2908,2
1240,42,Sales,"$3,423,231",244,2006 Quarter 3,Sedro Woolley/span>,2908,2
1241,44,Sales,"$19,834,870",166,2006 Quarter 3,Sedro Woolley/span>,2908,2
