,NAICS,Tax Type,Total Taxable,Units,Year,location_name,location_id,naicstyp
612,45,Sales,"$1,566,701",414,2011 Quarter 4,Sumas/span>,3707,2
613,48,Sales,"$113,899",5,2011 Quarter 4,Sumas/span>,3707,2
614,49,Sales,D,D,2011 Quarter 4,Sumas/span>,3707,2
615,51,Sales,"$196,719",73,2011 Quarter 4,Sumas/span>,3707,2
616,52,Sales,"$11,722",14,2011 Quarter 4,Sumas/span>,3707,2
617,53,Sales,"$66,754",26,2011 Quarter 4,Sumas/span>,3707,2
618,54,Sales,"$52,989",54,2011 Quarter 4,Sumas/span>,3707,2
619,56,Sales,"$111,636",59,2011 Quarter 4,Sumas/span>,3707,2
620,61,Sales,"$3,053",8,2011 Quarter 4,Sumas/span>,3707,2
621,62,Sales,$278,3,2011 Quarter 4,Sumas/span>,3707,2
622,71,Sales,"$18,632",4,2011 Quarter 4,Sumas/span>,3707,2
623,72,Sales,"$363,523",11,2011 Quarter 4,Sumas/span>,3707,2
624,81,Sales,"$129,340",35,2011 Quarter 4,Sumas/span>,3707,2
625,92,Sales,D,D,2011 Quarter 4,Sumas/span>,3707,2
626,11,Sales,"$34,725",3,2011 Quarter 3,Sumas/span>,3707,2
627,21,Sales,D,D,2011 Quarter 3,Sumas/span>,3707,2
628,23,Sales,"$729,489",73,2011 Quarter 3,Sumas/span>,3707,2
629,31,Sales,"$33,494",13,2011 Quarter 3,Sumas/span>,3707,2
630,32,Sales,"$20,570",17,2011 Quarter 3,Sumas/span>,3707,2
631,33,Sales,"$21,100",34,2011 Quarter 3,Sumas/span>,3707,2
632,42,Sales,"$400,930",219,2011 Quarter 3,Sumas/span>,3707,2
633,44,Sales,"$1,549,816",204,2011 Quarter 3,Sumas/span>,3707,2
634,45,Sales,"$920,877",301,2011 Quarter 3,Sumas/span>,3707,2
635,48,Sales,"$71,524",3,2011 Quarter 3,Sumas/span>,3707,2
636,49,Sales,D,D,2011 Quarter 3,Sumas/span>,3707,2
637,51,Sales,"$191,983",63,2011 Quarter 3,Sumas/span>,3707,2
638,52,Sales,"$7,230",12,2011 Quarter 3,Sumas/span>,3707,2
639,53,Sales,"$85,812",28,2011 Quarter 3,Sumas/span>,3707,2
640,54,Sales,"$75,261",44,2011 Quarter 3,Sumas/span>,3707,2
641,56,Sales,"$145,322",50,2011 Quarter 3,Sumas/span>,3707,2
642,61,Sales,"$1,260",8,2011 Quarter 3,Sumas/span>,3707,2
643,62,Sales,D,D,2011 Quarter 3,Sumas/span>,3707,2
644,71,Sales,"$38,285",5,2011 Quarter 3,Sumas/span>,3707,2
645,72,Sales,"$375,281",10,2011 Quarter 3,Sumas/span>,3707,2
646,81,Sales,"$84,323",30,2011 Quarter 3,Sumas/span>,3707,2
647,11,Sales,D,D,2011 Quarter 2,Sumas/span>,3707,2
648,21,Sales,D,D,2011 Quarter 2,Sumas/span>,3707,2
649,23,Sales,"$639,059",79,2011 Quarter 2,Sumas/span>,3707,2
650,31,Sales,"$36,860",13,2011 Quarter 2,Sumas/span>,3707,2
651,32,Sales,"$12,371",17,2011 Quarter 2,Sumas/span>,3707,2
652,33,Sales,"$39,350",25,2011 Quarter 2,Sumas/span>,3707,2
653,42,Sales,"$848,545",214,2011 Quarter 2,Sumas/span>,3707,2
654,44,Sales,"$1,432,643",186,2011 Quarter 2,Sumas/span>,3707,2
655,45,Sales,"$837,628",297,2011 Quarter 2,Sumas/span>,3707,2
656,48,Sales,"$47,101",3,2011 Quarter 2,Sumas/span>,3707,2
657,49,Sales,D,D,2011 Quarter 2,Sumas/span>,3707,2
658,51,Sales,"$182,531",74,2011 Quarter 2,Sumas/span>,3707,2
659,52,Sales,"$6,729",13,2011 Quarter 2,Sumas/span>,3707,2
660,53,Sales,"$46,297",29,2011 Quarter 2,Sumas/span>,3707,2
661,54,Sales,"$37,481",42,2011 Quarter 2,Sumas/span>,3707,2
662,56,Sales,"$116,391",56,2011 Quarter 2,Sumas/span>,3707,2
663,61,Sales,"$3,038",8,2011 Quarter 2,Sumas/span>,3707,2
664,62,Sales,$438,3,2011 Quarter 2,Sumas/span>,3707,2
665,71,Sales,"$31,127",5,2011 Quarter 2,Sumas/span>,3707,2
666,72,Sales,"$367,837",7,2011 Quarter 2,Sumas/span>,3707,2
667,81,Sales,"$79,678",26,2011 Quarter 2,Sumas/span>,3707,2
668,92,Sales,D,D,2011 Quarter 2,Sumas/span>,3707,2
669,11,Sales,D,D,2011 Quarter 1,Sumas/span>,3707,2
670,21,Sales,D,D,2011 Quarter 1,Sumas/span>,3707,2
671,23,Sales,"$488,555",71,2011 Quarter 1,Sumas/span>,3707,2
672,31,Sales,"$40,359",13,2011 Quarter 1,Sumas/span>,3707,2
673,32,Sales,"$16,034",14,2011 Quarter 1,Sumas/span>,3707,2
674,33,Sales,"$10,603",20,2011 Quarter 1,Sumas/span>,3707,2
675,42,Sales,"$415,691",211,2011 Quarter 1,Sumas/span>,3707,2
676,44,Sales,"$1,133,323",174,2011 Quarter 1,Sumas/span>,3707,2
677,45,Sales,"$680,048",259,2011 Quarter 1,Sumas/span>,3707,2
678,48,Sales,D,D,2011 Quarter 1,Sumas/span>,3707,2
679,49,Sales,D,D,2011 Quarter 1,Sumas/span>,3707,2
680,51,Sales,"$179,556",71,2011 Quarter 1,Sumas/span>,3707,2
681,52,Sales,"$6,550",12,2011 Quarter 1,Sumas/span>,3707,2
682,53,Sales,"$31,045",18,2011 Quarter 1,Sumas/span>,3707,2
683,54,Sales,"$16,083",31,2011 Quarter 1,Sumas/span>,3707,2
684,56,Sales,"$64,829",43,2011 Quarter 1,Sumas/span>,3707,2
685,61,Sales,"$2,688",7,2011 Quarter 1,Sumas/span>,3707,2
686,62,Sales,D,D,2011 Quarter 1,Sumas/span>,3707,2
687,71,Sales,"$21,490",4,2011 Quarter 1,Sumas/span>,3707,2
688,72,Sales,"$334,617",6,2011 Quarter 1,Sumas/span>,3707,2
689,81,Sales,"$109,952",25,2011 Quarter 1,Sumas/span>,3707,2
690,92,Sales,D,D,2011 Quarter 1,Sumas/span>,3707,2
691,11,Sales,"$72,291",6,2011 Annual ,Sumas/span>,3707,2
692,21,Sales,D,D,2011 Annual ,Sumas/span>,3707,2
693,23,Sales,"$2,439,381",156,2011 Annual ,Sumas/span>,3707,2
694,31,Sales,"$144,276",31,2011 Annual ,Sumas/span>,3707,2
695,32,Sales,"$67,253",32,2011 Annual ,Sumas/span>,3707,2
696,33,Sales,"$127,325",76,2011 Annual ,Sumas/span>,3707,2
697,42,Sales,"$2,177,096",432,2011 Annual ,Sumas/span>,3707,2
698,44,Sales,"$5,456,392",330,2011 Annual ,Sumas/span>,3707,2
699,45,Sales,"$4,001,563",589,2011 Annual ,Sumas/span>,3707,2
700,48,Sales,"$267,768",7,2011 Annual ,Sumas/span>,3707,2
701,49,Sales,D,D,2011 Annual ,Sumas/span>,3707,2
702,51,Sales,"$750,915",101,2011 Annual ,Sumas/span>,3707,2
703,52,Sales,"$32,823",19,2011 Annual ,Sumas/span>,3707,2
704,53,Sales,"$229,309",41,2011 Annual ,Sumas/span>,3707,2
705,54,Sales,"$181,424",87,2011 Annual ,Sumas/span>,3707,2
706,56,Sales,"$439,177",91,2011 Annual ,Sumas/span>,3707,2
707,61,Sales,"$10,038",18,2011 Annual ,Sumas/span>,3707,2
708,62,Sales,"$1,544",4,2011 Annual ,Sumas/span>,3707,2
709,71,Sales,"$107,058",6,2011 Annual ,Sumas/span>,3707,2
710,72,Sales,"$1,441,256",13,2011 Annual ,Sumas/span>,3707,2
711,81,Sales,"$392,632",60,2011 Annual ,Sumas/span>,3707,2
712,92,Sales,D,D,2011 Annual ,Sumas/span>,3707,2
713,11,Sales,"$30,016",4,2010 Quarter 4,Sumas/span>,3707,2
714,21,Sales,D,D,2010 Quarter 4,Sumas/span>,3707,2
715,23,Sales,"$852,594",83,2010 Quarter 4,Sumas/span>,3707,2
716,31,Sales,"$47,759",17,2010 Quarter 4,Sumas/span>,3707,2
717,32,Sales,"$11,086",13,2010 Quarter 4,Sumas/span>,3707,2
718,33,Sales,"$67,168",24,2010 Quarter 4,Sumas/span>,3707,2
719,42,Sales,"$403,139",214,2010 Quarter 4,Sumas/span>,3707,2
720,44,Sales,"$1,229,373",193,2010 Quarter 4,Sumas/span>,3707,2
721,45,Sales,"$993,754",351,2010 Quarter 4,Sumas/span>,3707,2
722,48,Sales,"$43,705",3,2010 Quarter 4,Sumas/span>,3707,2
723,49,Sales,D,D,2010 Quarter 4,Sumas/span>,3707,2
724,51,Sales,"$162,065",78,2010 Quarter 4,Sumas/span>,3707,2
725,52,Sales,"$9,103",9,2010 Quarter 4,Sumas/span>,3707,2
726,53,Sales,"$52,560",20,2010 Quarter 4,Sumas/span>,3707,2
727,54,Sales,"$35,082",43,2010 Quarter 4,Sumas/span>,3707,2
728,56,Sales,"$94,082",58,2010 Quarter 4,Sumas/span>,3707,2
729,61,Sales,"$1,155",9,2010 Quarter 4,Sumas/span>,3707,2
730,62,Sales,D,D,2010 Quarter 4,Sumas/span>,3707,2
731,71,Sales,"$23,117",7,2010 Quarter 4,Sumas/span>,3707,2
732,72,Sales,"$307,475",6,2010 Quarter 4,Sumas/span>,3707,2
733,81,Sales,"$118,978",33,2010 Quarter 4,Sumas/span>,3707,2
734,21,Sales,D,D,2010 Quarter 3,Sumas/span>,3707,2
735,23,Sales,"$589,444",71,2010 Quarter 3,Sumas/span>,3707,2
736,31,Sales,"$55,893",12,2010 Quarter 3,Sumas/span>,3707,2
737,32,Sales,"$21,574",18,2010 Quarter 3,Sumas/span>,3707,2
738,33,Sales,"$27,358",25,2010 Quarter 3,Sumas/span>,3707,2
739,42,Sales,"$538,851",207,2010 Quarter 3,Sumas/span>,3707,2
740,44,Sales,"$1,391,028",173,2010 Quarter 3,Sumas/span>,3707,2
741,45,Sales,"$509,614",226,2010 Quarter 3,Sumas/span>,3707,2
742,48,Sales,D,D,2010 Quarter 3,Sumas/span>,3707,2
743,49,Sales,D,D,2010 Quarter 3,Sumas/span>,3707,2
744,51,Sales,"$166,486",74,2010 Quarter 3,Sumas/span>,3707,2
745,52,Sales,"$9,995",10,2010 Quarter 3,Sumas/span>,3707,2
746,53,Sales,"$70,557",22,2010 Quarter 3,Sumas/span>,3707,2
747,54,Sales,"$43,569",34,2010 Quarter 3,Sumas/span>,3707,2
748,56,Sales,"$71,806",53,2010 Quarter 3,Sumas/span>,3707,2
749,61,Sales,"$1,051",8,2010 Quarter 3,Sumas/span>,3707,2
750,62,Sales,"$1,371",3,2010 Quarter 3,Sumas/span>,3707,2
751,71,Sales,"$32,562",4,2010 Quarter 3,Sumas/span>,3707,2
752,72,Sales,"$347,267",7,2010 Quarter 3,Sumas/span>,3707,2
753,81,Sales,"$112,592",24,2010 Quarter 3,Sumas/span>,3707,2
754,11,Sales,D,D,2010 Quarter 2,Sumas/span>,3707,2
755,21,Sales,D,D,2010 Quarter 2,Sumas/span>,3707,2
756,23,Sales,"$860,680",61,2010 Quarter 2,Sumas/span>,3707,2
757,31,Sales,"$38,356",16,2010 Quarter 2,Sumas/span>,3707,2
758,32,Sales,"$65,728",14,2010 Quarter 2,Sumas/span>,3707,2
759,33,Sales,"$8,613",18,2010 Quarter 2,Sumas/span>,3707,2
760,42,Sales,"$440,682",197,2010 Quarter 2,Sumas/span>,3707,2
761,44,Sales,"$1,100,577",153,2010 Quarter 2,Sumas/span>,3707,2
762,45,Sales,"$496,308",212,2010 Quarter 2,Sumas/span>,3707,2
763,48,Sales,D,D,2010 Quarter 2,Sumas/span>,3707,2
764,49,Sales,D,D,2010 Quarter 2,Sumas/span>,3707,2
765,51,Sales,"$166,053",68,2010 Quarter 2,Sumas/span>,3707,2
766,52,Sales,"$9,018",9,2010 Quarter 2,Sumas/span>,3707,2
767,53,Sales,"$63,103",27,2010 Quarter 2,Sumas/span>,3707,2
768,54,Sales,"$34,927",32,2010 Quarter 2,Sumas/span>,3707,2
769,56,Sales,"$87,408",55,2010 Quarter 2,Sumas/span>,3707,2
770,61,Sales,"$3,471",5,2010 Quarter 2,Sumas/span>,3707,2
771,62,Sales,D,D,2010 Quarter 2,Sumas/span>,3707,2
772,71,Sales,"$37,937",8,2010 Quarter 2,Sumas/span>,3707,2
773,72,Sales,"$338,574",7,2010 Quarter 2,Sumas/span>,3707,2
774,81,Sales,"$84,459",27,2010 Quarter 2,Sumas/span>,3707,2
775,11,Sales,D,D,2010 Quarter 1,Sumas/span>,3707,2
776,21,Sales,D,D,2010 Quarter 1,Sumas/span>,3707,2
777,23,Sales,"$340,270",64,2010 Quarter 1,Sumas/span>,3707,2
778,31,Sales,"$32,263",11,2010 Quarter 1,Sumas/span>,3707,2
779,32,Sales,"$16,778",11,2010 Quarter 1,Sumas/span>,3707,2
780,33,Sales,"$5,627",16,2010 Quarter 1,Sumas/span>,3707,2
781,42,Sales,"$393,002",181,2010 Quarter 1,Sumas/span>,3707,2
782,44,Sales,"$989,005",155,2010 Quarter 1,Sumas/span>,3707,2
783,45,Sales,"$430,979",210,2010 Quarter 1,Sumas/span>,3707,2
784,48,Sales,D,D,2010 Quarter 1,Sumas/span>,3707,2
785,49,Sales,D,D,2010 Quarter 1,Sumas/span>,3707,2
786,51,Sales,"$184,764",75,2010 Quarter 1,Sumas/span>,3707,2
787,52,Sales,"$6,498",10,2010 Quarter 1,Sumas/span>,3707,2
788,53,Sales,"$45,941",26,2010 Quarter 1,Sumas/span>,3707,2
789,54,Sales,"$44,415",29,2010 Quarter 1,Sumas/span>,3707,2
790,56,Sales,"$41,559",44,2010 Quarter 1,Sumas/span>,3707,2
791,61,Sales,$983,8,2010 Quarter 1,Sumas/span>,3707,2
792,62,Sales,D,D,2010 Quarter 1,Sumas/span>,3707,2
793,71,Sales,"$21,173",5,2010 Quarter 1,Sumas/span>,3707,2
794,72,Sales,"$296,774",6,2010 Quarter 1,Sumas/span>,3707,2
795,81,Sales,"$93,810",23,2010 Quarter 1,Sumas/span>,3707,2
796,11,Sales,"$31,575",5,2010 Annual ,Sumas/span>,3707,2
797,21,Sales,"$13,031",3,2010 Annual ,Sumas/span>,3707,2
798,23,Sales,"$2,644,917",156,2010 Annual ,Sumas/span>,3707,2
799,31,Sales,"$174,316",30,2010 Annual ,Sumas/span>,3707,2
800,32,Sales,"$115,164",27,2010 Annual ,Sumas/span>,3707,2
801,33,Sales,"$107,847",52,2010 Annual ,Sumas/span>,3707,2
802,42,Sales,"$1,774,539",384,2010 Annual ,Sumas/span>,3707,2
803,44,Sales,"$4,705,734",303,2010 Annual ,Sumas/span>,3707,2
804,45,Sales,"$2,426,513",479,2010 Annual ,Sumas/span>,3707,2
805,48,Sales,"$318,794",5,2010 Annual ,Sumas/span>,3707,2
806,49,Sales,D,D,2010 Annual ,Sumas/span>,3707,2
807,51,Sales,"$683,770",104,2010 Annual ,Sumas/span>,3707,2
808,52,Sales,"$34,611",13,2010 Annual ,Sumas/span>,3707,2
809,53,Sales,"$232,165",38,2010 Annual ,Sumas/span>,3707,2
810,54,Sales,"$162,212",73,2010 Annual ,Sumas/span>,3707,2
811,56,Sales,"$294,946",90,2010 Annual ,Sumas/span>,3707,2
812,61,Sales,"$6,662",19,2010 Annual ,Sumas/span>,3707,2
813,62,Sales,"$1,512",3,2010 Annual ,Sumas/span>,3707,2
814,71,Sales,"$114,787",13,2010 Annual ,Sumas/span>,3707,2
815,72,Sales,"$1,290,087",9,2010 Annual ,Sumas/span>,3707,2
816,81,Sales,"$409,559",57,2010 Annual ,Sumas/span>,3707,2
817,11,Sales,D,D,2009 Quarter 4,Sumas/span>,3707,2
818,21,Sales,D,D,2009 Quarter 4,Sumas/span>,3707,2
819,23,Sales,"$598,562",89,2009 Quarter 4,Sumas/span>,3707,2
820,31,Sales,"$35,524",16,2009 Quarter 4,Sumas/span>,3707,2
821,32,Sales,"$56,262",16,2009 Quarter 4,Sumas/span>,3707,2
822,33,Sales,"$31,046",21,2009 Quarter 4,Sumas/span>,3707,2
823,42,Sales,"$1,022,320",195,2009 Quarter 4,Sumas/span>,3707,2
824,44,Sales,"$1,106,345",165,2009 Quarter 4,Sumas/span>,3707,2
825,45,Sales,"$621,856",267,2009 Quarter 4,Sumas/span>,3707,2
826,48,Sales,D,D,2009 Quarter 4,Sumas/span>,3707,2
827,49,Sales,D,D,2009 Quarter 4,Sumas/span>,3707,2
828,51,Sales,"$151,750",69,2009 Quarter 4,Sumas/span>,3707,2
829,52,Sales,"$7,090",8,2009 Quarter 4,Sumas/span>,3707,2
830,53,Sales,"$60,850",28,2009 Quarter 4,Sumas/span>,3707,2
831,54,Sales,"$102,392",41,2009 Quarter 4,Sumas/span>,3707,2
832,56,Sales,"$83,637",59,2009 Quarter 4,Sumas/span>,3707,2
833,61,Sales,"$1,088",9,2009 Quarter 4,Sumas/span>,3707,2
834,62,Sales,D,D,2009 Quarter 4,Sumas/span>,3707,2
835,71,Sales,"$23,356",8,2009 Quarter 4,Sumas/span>,3707,2
836,72,Sales,"$313,598",8,2009 Quarter 4,Sumas/span>,3707,2
837,81,Sales,"$136,113",35,2009 Quarter 4,Sumas/span>,3707,2
838,11,Sales,D,D,2009 Quarter 3,Sumas/span>,3707,2
839,21,Sales,D,D,2009 Quarter 3,Sumas/span>,3707,2
840,22,Sales,D,D,2009 Quarter 3,Sumas/span>,3707,2
841,23,Sales,"$585,065",72,2009 Quarter 3,Sumas/span>,3707,2
842,31,Sales,"$29,566",10,2009 Quarter 3,Sumas/span>,3707,2
843,32,Sales,"$108,645",9,2009 Quarter 3,Sumas/span>,3707,2
844,33,Sales,"$16,978",18,2009 Quarter 3,Sumas/span>,3707,2
845,42,Sales,"$447,953",168,2009 Quarter 3,Sumas/span>,3707,2
846,44,Sales,"$1,059,897",166,2009 Quarter 3,Sumas/span>,3707,2
847,45,Sales,"$354,506",195,2009 Quarter 3,Sumas/span>,3707,2
848,48,Sales,D,D,2009 Quarter 3,Sumas/span>,3707,2
849,49,Sales,D,D,2009 Quarter 3,Sumas/span>,3707,2
850,51,Sales,"$154,607",68,2009 Quarter 3,Sumas/span>,3707,2
851,52,Sales,"$8,317",9,2009 Quarter 3,Sumas/span>,3707,2
852,53,Sales,"$95,250",29,2009 Quarter 3,Sumas/span>,3707,2
853,54,Sales,"$50,782",28,2009 Quarter 3,Sumas/span>,3707,2
854,56,Sales,"$42,062",48,2009 Quarter 3,Sumas/span>,3707,2
855,61,Sales,$551,4,2009 Quarter 3,Sumas/span>,3707,2
856,62,Sales,D,D,2009 Quarter 3,Sumas/span>,3707,2
857,71,Sales,"$41,492",5,2009 Quarter 3,Sumas/span>,3707,2
858,72,Sales,"$429,023",10,2009 Quarter 3,Sumas/span>,3707,2
859,81,Sales,"$96,001",25,2009 Quarter 3,Sumas/span>,3707,2
860,92,Sales,D,D,2009 Quarter 3,Sumas/span>,3707,2
861,11,Sales,D,D,2009 Quarter 2,Sumas/span>,3707,2
862,21,Sales,D,D,2009 Quarter 2,Sumas/span>,3707,2
863,23,Sales,"$536,356",71,2009 Quarter 2,Sumas/span>,3707,2
864,31,Sales,"$30,860",9,2009 Quarter 2,Sumas/span>,3707,2
865,32,Sales,"$100,235",14,2009 Quarter 2,Sumas/span>,3707,2
866,33,Sales,"$5,630",10,2009 Quarter 2,Sumas/span>,3707,2
867,42,Sales,"$353,119",158,2009 Quarter 2,Sumas/span>,3707,2
868,44,Sales,"$886,785",141,2009 Quarter 2,Sumas/span>,3707,2
869,45,Sales,"$316,573",186,2009 Quarter 2,Sumas/span>,3707,2
870,48,Sales,D,D,2009 Quarter 2,Sumas/span>,3707,2
871,49,Sales,D,D,2009 Quarter 2,Sumas/span>,3707,2
872,51,Sales,"$150,939",66,2009 Quarter 2,Sumas/span>,3707,2
873,52,Sales,"$8,329",11,2009 Quarter 2,Sumas/span>,3707,2
874,53,Sales,"$53,667",25,2009 Quarter 2,Sumas/span>,3707,2
875,54,Sales,"$40,980",25,2009 Quarter 2,Sumas/span>,3707,2
876,55,Sales,D,D,2009 Quarter 2,Sumas/span>,3707,2
877,56,Sales,"$127,032",46,2009 Quarter 2,Sumas/span>,3707,2
878,61,Sales,"$9,828",6,2009 Quarter 2,Sumas/span>,3707,2
879,62,Sales,D,D,2009 Quarter 2,Sumas/span>,3707,2
880,71,Sales,"$36,186",6,2009 Quarter 2,Sumas/span>,3707,2
881,72,Sales,"$401,460",8,2009 Quarter 2,Sumas/span>,3707,2
882,81,Sales,"$82,059",24,2009 Quarter 2,Sumas/span>,3707,2
883,11,Sales,D,D,2009 Quarter 1,Sumas/span>,3707,2
884,22,Sales,D,D,2009 Quarter 1,Sumas/span>,3707,2
885,23,Sales,"$414,501",59,2009 Quarter 1,Sumas/span>,3707,2
886,31,Sales,"$15,693",11,2009 Quarter 1,Sumas/span>,3707,2
887,32,Sales,"$62,961",19,2009 Quarter 1,Sumas/span>,3707,2
888,33,Sales,"$215,308",16,2009 Quarter 1,Sumas/span>,3707,2
889,42,Sales,"$296,939",171,2009 Quarter 1,Sumas/span>,3707,2
890,44,Sales,"$823,505",133,2009 Quarter 1,Sumas/span>,3707,2
891,45,Sales,"$279,432",188,2009 Quarter 1,Sumas/span>,3707,2
892,48,Sales,D,D,2009 Quarter 1,Sumas/span>,3707,2
893,49,Sales,D,D,2009 Quarter 1,Sumas/span>,3707,2
894,51,Sales,"$147,889",64,2009 Quarter 1,Sumas/span>,3707,2
895,52,Sales,"$8,114",10,2009 Quarter 1,Sumas/span>,3707,2
896,53,Sales,"$72,533",22,2009 Quarter 1,Sumas/span>,3707,2
897,54,Sales,"$34,182",21,2009 Quarter 1,Sumas/span>,3707,2
898,56,Sales,"$70,170",38,2009 Quarter 1,Sumas/span>,3707,2
899,61,Sales,$602,3,2009 Quarter 1,Sumas/span>,3707,2
900,62,Sales,D,D,2009 Quarter 1,Sumas/span>,3707,2
901,71,Sales,"$22,455",4,2009 Quarter 1,Sumas/span>,3707,2
902,72,Sales,"$320,903",7,2009 Quarter 1,Sumas/span>,3707,2
903,81,Sales,"$101,866",24,2009 Quarter 1,Sumas/span>,3707,2
904,11,Sales,"$17,647",6,2009 Annual ,Sumas/span>,3707,2
905,21,Sales,D,D,2009 Annual ,Sumas/span>,3707,2
906,22,Sales,D,D,2009 Annual ,Sumas/span>,3707,2
907,23,Sales,"$2,114,688",159,2009 Annual ,Sumas/span>,3707,2
908,31,Sales,"$116,963",26,2009 Annual ,Sumas/span>,3707,2
909,32,Sales,"$328,223",29,2009 Annual ,Sumas/span>,3707,2
910,33,Sales,"$268,962",45,2009 Annual ,Sumas/span>,3707,2
911,42,Sales,"$2,131,097",357,2009 Annual ,Sumas/span>,3707,2
912,44,Sales,"$3,886,448",252,2009 Annual ,Sumas/span>,3707,2
913,45,Sales,"$1,565,002",400,2009 Annual ,Sumas/span>,3707,2
914,48,Sales,"$96,338",3,2009 Annual ,Sumas/span>,3707,2
915,49,Sales,D,D,2009 Annual ,Sumas/span>,3707,2
916,51,Sales,"$604,052",93,2009 Annual ,Sumas/span>,3707,2
917,52,Sales,"$31,850",16,2009 Annual ,Sumas/span>,3707,2
918,53,Sales,"$282,300",35,2009 Annual ,Sumas/span>,3707,2
919,54,Sales,"$232,094",66,2009 Annual ,Sumas/span>,3707,2
920,55,Sales,D,D,2009 Annual ,Sumas/span>,3707,2
921,56,Sales,"$322,812",91,2009 Annual ,Sumas/span>,3707,2
922,61,Sales,"$12,069",13,2009 Annual ,Sumas/span>,3707,2
923,62,Sales,$182,3,2009 Annual ,Sumas/span>,3707,2
924,71,Sales,"$123,489",11,2009 Annual ,Sumas/span>,3707,2
925,72,Sales,"$1,464,953",11,2009 Annual ,Sumas/span>,3707,2
926,81,Sales,"$414,252",55,2009 Annual ,Sumas/span>,3707,2
927,92,Sales,D,D,2009 Annual ,Sumas/span>,3707,2
928,11,Sales,"$4,288",3,2008 Quarter 4,Sumas/span>,3707,2
929,22,Sales,D,D,2008 Quarter 4,Sumas/span>,3707,2
930,23,Sales,"$966,526",76,2008 Quarter 4,Sumas/span>,3707,2
931,31,Sales,"$14,901",10,2008 Quarter 4,Sumas/span>,3707,2
932,32,Sales,"$96,745",18,2008 Quarter 4,Sumas/span>,3707,2
933,33,Sales,"$15,759",19,2008 Quarter 4,Sumas/span>,3707,2
934,42,Sales,"$239,702",163,2008 Quarter 4,Sumas/span>,3707,2
935,44,Sales,"$928,497",145,2008 Quarter 4,Sumas/span>,3707,2
936,45,Sales,"$342,829",224,2008 Quarter 4,Sumas/span>,3707,2
937,48,Sales,D,D,2008 Quarter 4,Sumas/span>,3707,2
938,49,Sales,D,D,2008 Quarter 4,Sumas/span>,3707,2
939,51,Sales,"$144,761",73,2008 Quarter 4,Sumas/span>,3707,2
940,52,Sales,"$10,188",14,2008 Quarter 4,Sumas/span>,3707,2
941,53,Sales,"$54,577",21,2008 Quarter 4,Sumas/span>,3707,2
942,54,Sales,"$54,045",22,2008 Quarter 4,Sumas/span>,3707,2
943,56,Sales,"$82,650",52,2008 Quarter 4,Sumas/span>,3707,2
944,61,Sales,$916,4,2008 Quarter 4,Sumas/span>,3707,2
945,62,Sales,D,D,2008 Quarter 4,Sumas/span>,3707,2
946,71,Sales,"$21,898",7,2008 Quarter 4,Sumas/span>,3707,2
947,72,Sales,"$362,899",8,2008 Quarter 4,Sumas/span>,3707,2
948,81,Sales,"$124,085",28,2008 Quarter 4,Sumas/span>,3707,2
949,11,Sales,D,D,2008 Quarter 3,Sumas/span>,3707,2
950,21,Sales,D,D,2008 Quarter 3,Sumas/span>,3707,2
951,22,Sales,D,D,2008 Quarter 3,Sumas/span>,3707,2
952,23,Sales,"$722,768",70,2008 Quarter 3,Sumas/span>,3707,2
953,31,Sales,"$18,579",9,2008 Quarter 3,Sumas/span>,3707,2
954,32,Sales,"$113,296",20,2008 Quarter 3,Sumas/span>,3707,2
955,33,Sales,"$7,241",11,2008 Quarter 3,Sumas/span>,3707,2
956,42,Sales,"$484,404",161,2008 Quarter 3,Sumas/span>,3707,2
957,44,Sales,"$1,042,092",134,2008 Quarter 3,Sumas/span>,3707,2
958,45,Sales,"$327,566",178,2008 Quarter 3,Sumas/span>,3707,2
959,48,Sales,"$27,821",4,2008 Quarter 3,Sumas/span>,3707,2
960,49,Sales,D,D,2008 Quarter 3,Sumas/span>,3707,2
961,51,Sales,"$136,163",68,2008 Quarter 3,Sumas/span>,3707,2
962,52,Sales,"$6,302",10,2008 Quarter 3,Sumas/span>,3707,2
963,53,Sales,"$66,281",19,2008 Quarter 3,Sumas/span>,3707,2
964,54,Sales,"$70,415",26,2008 Quarter 3,Sumas/span>,3707,2
965,55,Sales,D,D,2008 Quarter 3,Sumas/span>,3707,2
966,56,Sales,"$59,354",44,2008 Quarter 3,Sumas/span>,3707,2
967,61,Sales,$916,4,2008 Quarter 3,Sumas/span>,3707,2
968,62,Sales,$272,3,2008 Quarter 3,Sumas/span>,3707,2
969,71,Sales,"$37,202",3,2008 Quarter 3,Sumas/span>,3707,2
970,72,Sales,"$458,042",8,2008 Quarter 3,Sumas/span>,3707,2
971,81,Sales,"$90,545",21,2008 Quarter 3,Sumas/span>,3707,2
972,11,Sales,D,D,2008 Quarter 2,Sumas/span>,3707,2
973,21,Sales,D,D,2008 Quarter 2,Sumas/span>,3707,2
974,23,Sales,"$1,611,960",81,2008 Quarter 2,Sumas/span>,3707,2
975,31,Sales,"$78,866",3,2008 Quarter 2,Sumas/span>,3707,2
976,32,Sales,"$72,376",14,2008 Quarter 2,Sumas/span>,3707,2
977,33,Sales,"$21,984",10,2008 Quarter 2,Sumas/span>,3707,2
978,42,Sales,"$240,902",108,2008 Quarter 2,Sumas/span>,3707,2
979,44,Sales,"$791,454",92,2008 Quarter 2,Sumas/span>,3707,2
